column_name,data_type,family,description,is_available,reasoning
hs_israel_military_actions_dem_support,DOUBLE,haystaq_partisan,Haystaq modeled score (0-100) - Israel Military Actions Dem Support; higher score = more likely to hold the stated/positive position.,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_israel_military_actions_gop_oppose,DOUBLE,haystaq_partisan,Haystaq modeled score (0-100) - Israel Military Actions Gop Oppose; higher score = more likely to hold the opposing/negative position.,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_israel_military_actions_gop_support,DOUBLE,haystaq_partisan,Haystaq modeled score (0-100) - Israel Military Actions Gop Support; higher score = more likely to hold the stated/positive position.,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_mass_deportations_oppose,DOUBLE,haystaq_issue,Haystaq issue score (0-100): mass deportations oppose,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_mass_deportations_support,DOUBLE,haystaq_issue,Haystaq issue score (0-100): mass deportations support,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_mexican_wall_oppose,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Mexican Wall Oppose; survey question: ""Do you support building a wall between the US and Mexico?""; higher score = more likely to hold the opposing/negative position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_mexican_wall_support,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Mexican Wall Support; survey question: ""Do you support building a wall between the US and Mexico?""; higher score = more likely to hold the stated/positive position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_military_family_relationship_no,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Military Family Relationship No; survey question: ""Have you or any immediate family members served in the US Military?""; higher score = more aligned with the modeled position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_military_family_relationship_yes,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Military Family Relationship Yes; survey question: ""Have you or any immediate family members served in the US Military?""; higher score = more aligned with the modeled position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_military_family_self,DOUBLE,haystaq_issue,Haystaq issue score (0-100): military family self,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_super_power_policy_oppose,DOUBLE,haystaq_issue,Haystaq issue score (0-100): super power policy oppose,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_super_power_policy_support,DOUBLE,haystaq_issue,Haystaq issue score (0-100): super power policy support,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_2025_government_shutdown_fault_dems,DOUBLE,haystaq_partisan,Haystaq issue score (0-100): 2025 government shutdown fault dems,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_2025_government_shutdown_fault_gop_congress,DOUBLE,haystaq_partisan,Haystaq issue score (0-100): 2025 government shutdown fault gop congress,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_2025_government_shutdown_fault_trump,DOUBLE,haystaq_partisan,Haystaq issue score (0-100): 2025 government shutdown fault trump,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_artificial_intelligence_excited,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Artificial Intelligence Excited; survey question: ""Does the increased use of artificial intelligence in daily life make you feel more excited or more concerned?""; higher score = more likely to hold the stated/positive position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_christian_values_not_positive,DOUBLE,haystaq_issue,Haystaq issue score (0-100): christian values not positive,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_christian_values_positive,DOUBLE,haystaq_issue,Haystaq issue score (0-100): christian values positive,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_college_admissions_consider_race,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - College Admissions Consider Race; survey question: ""Recently, the U.S. Supreme Court decided colleges and universities can no longer take race or ethnicity into consideration during the admissions process. Should colleges and universities be allowed to consider race during admissions?""; higher score = more aligned with the modeled position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_college_admissions_do_not_consider_race,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - College Admissions Do Not Consider Race; survey question: ""Recently, the U.S. Supreme Court decided colleges and universities can no longer take race or ethnicity into consideration during the admissions process. Should colleges and universities be allowed to consider race during admissions?""; higher score = more aligned with the modeled position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_concerned_job_loss_due_to_ai_no,DOUBLE,haystaq_issue,Haystaq issue score (0-100): concerned job loss due to ai no,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_concerned_job_loss_due_to_ai_yes,DOUBLE,haystaq_issue,Haystaq issue score (0-100): concerned job loss due to ai yes,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_right_wing_conspiracy_believer,DOUBLE,haystaq_issue,Haystaq issue score (0-100): right wing conspiracy believer,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_right_wing_conspiracy_nonbeliever,DOUBLE,haystaq_issue,Haystaq issue score (0-100): right wing conspiracy nonbeliever,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_dei_oppose,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Dei Oppose; higher score = more likely to hold the opposing/negative position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_dei_support,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Dei Support; higher score = more likely to hold the stated/positive position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_doge_oppose,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Doge Oppose; higher score = more likely to hold the opposing/negative position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_doge_support,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Doge Support; higher score = more likely to hold the stated/positive position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_domestic_deployment_of_troops_oppose,DOUBLE,haystaq_issue,Haystaq issue score (0-100): domestic deployment of troops oppose,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_domestic_deployment_of_troops_support,DOUBLE,haystaq_issue,Haystaq issue score (0-100): domestic deployment of troops support,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_epstein_files_important,DOUBLE,haystaq_issue,Haystaq issue score (0-100): epstein files important,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_epstein_files_unimportant_or_hoax,DOUBLE,haystaq_issue,Haystaq issue score (0-100): epstein files unimportant or hoax,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_ice_actions_oppose,DOUBLE,haystaq_issue,Haystaq issue score (0-100): ice actions oppose,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_ice_actions_support,DOUBLE,haystaq_issue,Haystaq issue score (0-100): ice actions support,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_jan_6th_pardons_oppose,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Jan 6Th Pardons Oppose; higher score = more likely to hold the opposing/negative position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_jan_6th_pardons_support,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Jan 6Th Pardons Support; higher score = more likely to hold the stated/positive position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_police_trust_no,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Police Trust No; higher score = more likely to hold the opposing/negative position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_police_trust_yes,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Police Trust Yes; higher score = more likely to hold the stated/positive position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_political_troll_entertaining,DOUBLE,haystaq_issue,Haystaq issue score (0-100): political troll entertaining,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_political_troll_negative,DOUBLE,haystaq_issue,Haystaq issue score (0-100): political troll negative,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_same_sex_marriage_oppose,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Same Sex Marriage Oppose; survey question: ""Do you support or oppose same-sex marriage?""; higher score = more likely to hold the opposing/negative position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_same_sex_marriage_support,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Same Sex Marriage Support; higher score = more likely to hold the stated/positive position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_snap_not_important,DOUBLE,haystaq_issue,Haystaq issue score (0-100): snap not important,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_snap_protect,DOUBLE,haystaq_issue,Haystaq issue score (0-100): snap protect,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_traditional_gender_roles_negative,DOUBLE,haystaq_issue,Haystaq issue score (0-100): traditional gender roles negative,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_traditional_gender_roles_positive,DOUBLE,haystaq_issue,Haystaq issue score (0-100): traditional gender roles positive,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_trans_athlete_no,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Trans Athlete No; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_trans_athlete_yes,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Trans Athlete Yes; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_view_of_opposition_dangerous,DOUBLE,haystaq_partisan,Haystaq modeled score (0-100) - View Of Opposition Dangerous; higher score = more likely to hold the opposing/negative position.,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_view_of_opposition_just_disagree,DOUBLE,haystaq_partisan,Haystaq modeled score (0-100) - View Of Opposition Just Disagree; higher score = more aligned with the modeled position.,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_view_of_opposition_misinformed,DOUBLE,haystaq_partisan,Haystaq modeled score (0-100) - View Of Opposition Misinformed; higher score = more likely to hold the opposing/negative position.,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_violent_crime_not_worried,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Violent Crime Not Worried; survey question: ""How much do you worry about violent crime affecting you or your family? Are you very worried, somewhat worried, not very worried or not at all worried about violent crime affecting you or your family?""; higher score = more aligned with the modeled position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_violent_crime_worried,DOUBLE,haystaq_issue,Haystaq issue score (0-100): violent crime worried,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_voting_fraud_concern_barriers,DOUBLE,haystaq_issue,Haystaq issue score (0-100): voting fraud concern barriers,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_voting_fraud_concern_fraud,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Voting Fraud Concern Fraud; survey question: ""Which is the greater concern for you around voting - that there are too many people fraudulently casting votes or that there are barriers that make it difficult for people to vote?""; higher score = more aligned with the modeled position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_campaign_finance_reform_high_priority,DOUBLE,haystaq_issue,Haystaq issue score (0-100): campaign finance reform high priority,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_campaign_finance_reform_less_important,DOUBLE,haystaq_issue,Haystaq issue score (0-100): campaign finance reform less important,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_casino_oppose,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Casino Oppose; higher score = more likely to hold the opposing/negative position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_casino_support,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Casino Support; higher score = more likely to hold the stated/positive position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_death_penalty_oppose,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Death Penalty Oppose; survey question: ""Do you favor or oppose the death penalty?""; higher score = more likely to hold the opposing/negative position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_death_penalty_support,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Death Penalty Support; survey question: ""Do you favor or oppose the death penalty?""; higher score = more likely to hold the stated/positive position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_gun_control_oppose,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Gun Control Oppose; survey question: ""Do you believe that the laws covering the sale and ownership of guns should be made stronger, made weaker or kept as they are now?""; higher score = more likely to hold the opposing/negative position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_gun_control_support,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Gun Control Support; survey question: ""Do you believe that the laws covering the sale and ownership of guns should be made stronger, made weaker or kept as they are now?""; higher score = more likely to hold the stated/positive position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_marijuana_legal_oppose,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Marijuana Legal Oppose; survey question: ""Thinking about marijuana laws in the US, do you support the full legalization of marijuana; or, do you support laws permitting the use of medical marijuana; or, do you oppose any laws permitting the use of marijuana?""; higher score = more likely to hold the opposing/negative position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_marijuana_legal_support,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Marijuana Legal Support; survey question: ""Thinking about marijuana laws in the US, do you support the full legalization of marijuana; or, do you support laws permitting the use of medical marijuana; or, do you oppose any laws permitting the use of marijuana?""; higher score = more likely to hold the stated/positive position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_online_gambling_less_legal,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Online Gambling Less Legal; survey question: ""Do you believe that internet gaming like online poker, daily fantasy, and internet sports betting should be legal and regulated?""; higher score = more likely to hold the opposing/negative position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_online_gambling_more_legal,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Online Gambling More Legal; survey question: ""Do you believe that internet gaming like online poker, daily fantasy, and internet sports betting should be legal and regulated?""; higher score = more aligned with the modeled position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_public_transit_oppose,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Public Transit Oppose; survey question: ""Would you support expanded funding for public transportation such as buses, subways and commuter rail in your state or community even if it meant your taxes could go up?""; higher score = more likely to hold the opposing/negative position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_public_transit_support,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Public Transit Support; survey question: ""Would you support expanded funding for public transportation such as buses, subways and commuter rail in your state or community even if it meant your taxes could go up?""; higher score = more likely to hold the stated/positive position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_regulations_good,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Regulations Good; higher score = more likely to hold the stated/positive position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_regulations_too_harsh,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Regulations Too Harsh; higher score = more likely to hold the opposing/negative position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_stadium_public_financing_approve,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Stadium Public Financing Approve; survey question: ""Generally, would you approve of the use of your local taxes to fund the building or enhancement of a professional sports stadium to attract or retain a team?""; higher score = more aligned with the modeled position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_stadium_public_financing_disapprove,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Stadium Public Financing Disapprove; survey question: ""Generally, would you approve of the use of your local taxes to fund the building or enhancement of a professional sports stadium to attract or retain a team?""; higher score = more aligned with the modeled position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_trump_approval,DOUBLE,haystaq_partisan,"Haystaq modeled score (0-100) - Trump Approval; survey question: ""Do you approve or disapprove of former President Donald Trump?""; higher score = more likely to hold the stated/positive position.",false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_trump_disapproval,DOUBLE,haystaq_partisan,"Haystaq modeled score (0-100) - Trump Disapproval; survey question: ""Do you approve or disapprove of former President Donald Trump?""; higher score = more likely to hold the opposing/negative position.",false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_trump_3rd_term_any_support,DOUBLE,haystaq_partisan,Haystaq issue score (0-100): trump 3rd term any support,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_trump_3rd_term_oppose,DOUBLE,haystaq_partisan,Haystaq issue score (0-100): trump 3rd term oppose,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_trump_approval_gop,DOUBLE,haystaq_partisan,"Haystaq modeled score (0-100) - Trump Approval Gop; survey question: ""Do you approve or disapprove of former President Donald Trump?""; higher score = more likely to hold the stated/positive position.",false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_trump_disapproval_gop,DOUBLE,haystaq_partisan,"Haystaq modeled score (0-100) - Trump Disapproval Gop; survey question: ""Do you approve or disapprove of former President Donald Trump?""; higher score = more likely to hold the opposing/negative position.",false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_trump_tariffs_oppose,DOUBLE,haystaq_partisan,Haystaq modeled score (0-100) - Trump Tariffs Oppose; higher score = more likely to hold the opposing/negative position.,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_trump_tariffs_support,DOUBLE,haystaq_partisan,Haystaq modeled score (0-100) - Trump Tariffs Support; higher score = more likely to hold the stated/positive position.,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_trump_ukraine_policy_oppose,DOUBLE,haystaq_partisan,Haystaq modeled score (0-100) - Trump Ukraine Policy Oppose; higher score = more likely to hold the opposing/negative position.,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_trump_ukraine_policy_support,DOUBLE,haystaq_partisan,Haystaq modeled score (0-100) - Trump Ukraine Policy Support; higher score = more likely to hold the stated/positive position.,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_trump_vs_harris_favor_harris,DOUBLE,haystaq_partisan,"Haystaq modeled score (0-100) - Trump Vs Harris Favor Harris; survey question: ""If the 2024 Presidential General Election were held today, and the candidates were: Republican Donald Trump and Democrat Kamala Harris, whom would you vote for?""; higher score = more aligned with the modeled position.",false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_trump_vs_harris_favor_other,DOUBLE,haystaq_partisan,Haystaq issue score (0-100): trump vs harris favor other,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_trump_vs_harris_favor_trump,DOUBLE,haystaq_partisan,"Haystaq modeled score (0-100) - Trump Vs Harris Favor Trump; survey question: ""If the 2024 Presidential General Election were held today, and the candidates were: Republican Donald Trump and Democrat Kamala Harris, whom would you vote for?""; higher score = more aligned with the modeled position.",false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_trump_vs_harris_double_dislike,DOUBLE,haystaq_partisan,Haystaq modeled score (0-100) - Trump Vs Harris Double Dislike; higher score = more aligned with the modeled position.,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_likely_ev,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Likely Ev; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_likely_mid_term_voter,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Likely Mid Term Voter; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_likely_presidential_voter,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Likely Presidential Voter; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_likely_vbm,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Likely Vbm; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_felon_voting_oppose,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Felon Voting Oppose; survey question: ""Right now, some people who have been convicted of a felony and have served their sentence are not allowed to vote. Do you think that a felon who has paid their debt to society should be allowed the opportunity to vote, or do you think felons forfeited their right to vote?""; higher score = more likely to hold the opposing/negative position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_felon_voting_support,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Felon Voting Support; survey question: ""Right now, some people who have been convicted of a felony and have served their sentence are not allowed to vote. Do you think that a felon who has paid their debt to society should be allowed the opportunity to vote, or do you think felons forfeited their right to vote?""; higher score = more likely to hold the stated/positive position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_rank_choice_voting_oppose,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Rank Choice Voting Oppose; survey question: ""Do you support electoral systems that allow voters to rank candidates in order of preference, widely known as Ranked Choice Voting?""; higher score = more likely to hold the opposing/negative position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_rank_choice_voting_support,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Rank Choice Voting Support; survey question: ""Do you support electoral systems that allow voters to rank candidates in order of preference, widely known as Ranked Choice Voting?""; higher score = more likely to hold the stated/positive position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_redistricting_indep_com,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Redistricting Indep Com; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_redistricting_state_leg,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Redistricting State Leg; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_conspiracy_nonbeliever,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Conspiracy Nonbeliever; higher score = more likely to hold the opposing/negative position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_conspiracy_believer,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Conspiracy Believer; higher score = more likely to hold the stated/positive position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_likely_polling_turnout,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Likely Polling Turnout; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_wealth_acquired_hardwork,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Wealth Acquired Hardwork; survey question: ""Do you think that most people in the top 1% acquired their wealth because they worked hard or because of advantages they were handed?""; higher score = more aligned with the modeled position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_wealth_acquired_advantages,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Wealth Acquired Advantages; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_voting_fraud_concern_oppression,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Voting Fraud Concern Oppression; survey question: ""Which is the greater concern for you around voting - that there are too many people fraudulently casting votes or that there are barriers that make it difficult for people to vote?""; higher score = more aligned with the modeled position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_violent_crime_very_worried,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Violent Crime Very Worried; survey question: ""How much do you worry about violent crime affecting you or your family? Are you very worried, somewhat worried, not very worried or not at all worried about violent crime affecting you or your family?""; higher score = more aligned with the modeled position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_united_healthcare_no_fault,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - United Healthcare No Fault; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_united_healthcare_at_fault,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - United Healthcare At Fault; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_tv_most_trusted_news_msnbc,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Tv Most Trusted News Msnbc; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_tv_most_trusted_news_fox,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Tv Most Trusted News Fox; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_tv_most_trusted_news_cnn,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Tv Most Trusted News Cnn; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_trust_science_always,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Trust Science Always; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_trust_science_rarely,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Trust Science Rarely; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_tribalism_team_gop,DOUBLE,haystaq_partisan,"Haystaq modeled score (0-100) - Tribalism Team Gop; survey question: ""When it comes to attempts to modernize the US Military, who do you think has or had a better policy, Trump or Biden? And When it comes to allowing states to import cheaper prescription drugs from Canada, who do you think has or had a better policy, Trump or Biden?""; higher score = more aligned with the modeled position.",false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_tribalism_team_dem,DOUBLE,haystaq_partisan,"Haystaq modeled score (0-100) - Tribalism Team Dem; survey question: ""When it comes to attempts to modernize the US Military, who do you think has or had a better policy, Trump or Biden? And When it comes to allowing states to import cheaper prescription drugs from Canada, who do you think has or had a better policy, Trump or Biden?""; higher score = more aligned with the modeled position.",false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_tribalism_open_minded,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Tribalism Open Minded; survey question: ""When it comes to attempts to modernize the US Military, who do you think has or had a better policy, Trump or Biden? And When it comes to allowing states to import cheaper prescription drugs from Canada, who do you think has or had a better policy, Trump or Biden?""; higher score = more aligned with the modeled position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_ticket_splitter_yes,DOUBLE,haystaq_partisan,"Haystaq modeled score (0-100) - Ticket Splitter Yes; survey question: ""Combined with Non Partisan Party answers along with Dem and GOP respondents who say they sometimes vote for the other party""; higher score = more aligned with the modeled position.",false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_ticket_splitter_no,DOUBLE,haystaq_partisan,"Haystaq modeled score (0-100) - Ticket Splitter No; survey question: ""Combined with Non Partisan Party answers along with Dem and GOP respondents who say they sometimes vote for the other party""; higher score = more aligned with the modeled position.",false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_ticket_splitter_gop_yes,DOUBLE,haystaq_partisan,"Haystaq modeled score (0-100) - Ticket Splitter Gop Yes; survey question: ""Would you ever or have you ever voted for a Democrat for any office?""; higher score = more aligned with the modeled position.",false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_ticket_splitter_gop_no,DOUBLE,haystaq_partisan,"Haystaq modeled score (0-100) - Ticket Splitter Gop No; survey question: ""Would you ever or have you ever voted for a Democrat for any office?""; higher score = more aligned with the modeled position.",false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_ticket_splitter_dem_yes,DOUBLE,haystaq_partisan,"Haystaq modeled score (0-100) - Ticket Splitter Dem Yes; survey question: ""Would you ever or have you ever voted for a Republican for any office?""; higher score = more aligned with the modeled position.",false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_ticket_splitter_dem_no,DOUBLE,haystaq_partisan,"Haystaq modeled score (0-100) - Ticket Splitter Dem No; survey question: ""Would you ever or have you ever voted for a Republican for any office?""; higher score = more aligned with the modeled position.",false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
